,Unnamed: 0,date,number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,district,city,zip code,region,exchange rate,total cost,label,lat,lng
804,804,2014/5/19 0:00,5,1.5,2120,7700,1.5,0,0,5,2120,0,1962,0,12611 SE 160th St,Renton,WA 98058,USA,6.070716495,281933.5565,0,47.4598932,-122.1720283
805,805,2014/5/19 0:00,4,2.5,1700,7280,2,0,0,4,1700,0,1988,0,22020 127th Ct SE,Kent,WA 98031,USA,7.095172391,282504.0064,0,47.4044448,-122.1709754
806,806,2014/5/19 0:00,3,2.75,2170,7900,1,0,0,4,1380,790,1978,2000,26715 Stanford Ct,Kent,WA 98032,USA,7.053220241,293660.2,0,47.3617827,-122.2771167
807,807,2014/5/19 0:00,5,3,2100,9752,1,0,0,3,1200,900,2007,0,29801-29829 23rd Avenue South,Federal Way,WA 98003,USA,7.22306782,276176.5119,0,47.3349949,-122.3039276
808,808,2014/5/19 0:00,3,1.75,1610,12247,1,0,0,3,1610,0,1981,2013,16215 SE 172nd Ct,Renton,WA 98058,USA,6.521879039,232292.467,0,47.4476561,-122.1239856
809,809,2014/5/19 0:00,3,1,1370,7500,1,0,0,3,1370,0,1960,2012,4751 Stephens Ave,Carnation,WA 98014,USA,6.723449002,300238.3564,1,47.6499209,-121.9152215
810,810,2014/5/19 0:00,4,1.75,2310,8045,1,0,0,4,1650,660,1976,1992,16336 131st Ave SE,Renton,WA 98058,USA,7.92802227,285419.3604,0,47.4567674,-122.1652677
811,811,2014/5/19 0:00,3,2.5,2680,7757,2,0,0,3,2680,0,1990,2009,833 SW 346th St,Federal Way,WA 98023,USA,7.611966622,314993.3295,1,47.2917483,-122.3460386
812,812,2014/5/19 0:00,4,2,1580,7800,2,0,0,2,1580,0,1906,0,2023 24th Ave S,Seattle,WA 98144,USA,7.033969127,325459.1658,1,47.5847396,-122.3019681
813,813,2014/5/19 0:00,4,2.5,1830,8601,2,0,0,3,1830,0,2003,0,27305 245th Ave SE,Maple Valley,WA 98038,USA,6.214155035,313567.2302,1,47.3576298,-122.0159696
814,814,2014/5/19 0:00,3,2.25,1640,7200,2,0,0,4,1640,0,1985,0,1755 140th Ct SE,Bellevue,WA 98007,USA,6.259892344,328743.0545,1,47.5948188,-122.1531259
815,815,2014/5/19 0:00,4,2.75,2070,9300,1,0,0,5,1120,950,1945,0,15511 9th Ave NE,Shoreline,WA 98155,USA,7.47764926,351809.2551,1,47.741622,-122.3198907
816,816,2014/5/19 0:00,2,1.5,1660,4680,1,0,0,5,830,830,1908,0,10010 44th Ave SW,Seattle,WA 98146,USA,6.469611857,357509.5712,1,47.5134378,-122.3882883
817,817,2014/5/19 0:00,3,2.5,1670,3565,2,0,0,3,1670,0,1999,0,18581 134th Pl NE,Woodinville,WA 98072,USA,7.895449667,346215.8356,1,47.7624326,-122.1610771
818,818,2014/5/19 0:00,3,2.5,1690,1613,2,0,0,3,1150,540,2014,0,2500 Mulberry Walk NE,Issaquah,WA 98029,USA,6.475444985,382679.4445,1,47.5517761,-121.9979687
819,819,2014/5/19 0:00,4,2.5,2490,8290,2,0,0,3,2490,0,1999,0,30271 129th Ave SE,Auburn,WA 98092,USA,6.793868214,335157.1254,1,47.3304326,-122.1708602
820,820,2014/5/19 0:00,4,2.75,2500,5257,2,0,0,3,2500,0,1966,1963,8309 36th Ave S,Seattle,WA 98118,USA,6.310767306,386040.1289,1,47.5292771,-122.2869348
821,821,2014/5/19 0:00,3,2.5,1920,15124,2,0,0,3,1920,0,1995,0,714 NE 10th St,North Bend,WA 98045,USA,7.771199498,339443.4003,1,47.5016379,-121.7728479
822,822,2014/5/19 0:00,3,2.5,2200,3360,2,0,0,3,2200,0,2009,0,6729 37th Ave S,Seattle,WA 98118,USA,6.865870453,432844.8583,1,47.5418048,-122.2869419
823,823,2014/5/19 0:00,2,1.5,1010,1968,1.5,0,0,5,1010,0,1906,0,6411 22nd Ave NW,Seattle,WA 98107,USA,7.523811231,432736.3379,1,47.6756812,-122.3850043
824,824,2014/5/19 0:00,3,1.75,1800,10200,1,0,0,3,1800,0,1967,2011,17110-17116 146th Ave SE,Renton,WA 98058,USA,6.755536385,439727.671,1,47.4494728,-122.1455521
825,825,2014/5/19 0:00,5,2.75,2190,12687,1,0,0,5,1370,820,1978,0,20402 63rd Ave NE,Kenmore,WA 98028,USA,7.553845594,434730.6918,1,47.7762243,-122.2574947
826,826,2014/5/19 0:00,3,1.5,1710,4500,1.5,0,0,3,1410,300,1928,1954,5151 S Othello St,Seattle,WA 98118,USA,7.606631484,459923.2871,1,47.5367605,-122.2680304
827,827,2014/5/19 0:00,5,1.75,1250,10530,1,0,0,4,1250,0,1966,0,4 151st Pl NE,Bellevue,WA 98007,USA,6.667080905,449457.7517,1,47.611213,-122.1384967
828,828,2014/5/19 0:00,3,1.75,1630,28600,1,0,0,3,1630,0,1967,2011,14926 NE 202nd St,Woodinville,WA 98072,USA,7.126006803,317437.4993,1,47.7742339,-122.1397523
829,829,2014/5/19 0:00,4,2.5,3060,10043,1,0,0,4,1700,1360,1968,0,15024 Wallingford Ave N,Shoreline,WA 98133,USA,6.594629926,441240.8798,1,47.7384014,-122.3368479
830,830,2014/5/19 0:00,2,1,1490,3825,1,0,0,3,860,630,1929,0,7008 19th Ave NW,Seattle,WA 98117,USA,6.96601589,472169.3024,1,47.6798699,-122.3807936
831,831,2014/5/19 0:00,3,2.5,1350,2053,3,0,0,3,1350,0,2005,0,2313 NW 65th St,Seattle,WA 98117,USA,7.985354063,475390.2307,1,47.6757755,-122.3859996
832,832,2014/5/19 0:00,3,2.25,1450,1445,2,0,0,3,980,470,2005,0,1820 24th Ave,Seattle,WA 98122,USA,7.67995265,473148.1233,1,47.6183512,-122.3008515
833,833,2014/5/19 0:00,3,1.75,2200,7706,2,0,2,3,2200,0,1908,1988,23902 6th Ave S,Des Moines,WA 98198,USA,7.749889036,456196.0897,1,47.3877873,-122.3260443
834,834,2014/5/19 0:00,3,1,1500,4100,1.5,0,0,3,1370,130,1926,2003,816 NW Market St,Seattle,WA 98107,USA,6.354937591,461643.9421,1,47.6689245,-122.3670875
835,835,2014/5/19 0:00,2,2.25,1260,1240,3,0,0,3,1260,0,2004,2003,3646 Dayton Ave N,Seattle,WA 98103,USA,7.812337907,483362.9434,1,47.653167,-122.351942
836,836,2014/5/19 0:00,4,2,1690,3250,1.5,0,0,3,1550,140,1901,0,4800-4898 Whitman Ave N,Seattle,WA 98103,USA,6.288574275,473569.2437,1,47.6639453,-122.3460866
837,837,2014/5/19 0:00,3,2.5,1680,2096,2,0,0,3,1380,300,2008,0,8354 11th Ave NW,Seattle,WA 98117,USA,7.92659076,510747.2709,2,47.6903634,-122.3700806
838,838,2014/5/19 0:00,3,1.75,1890,3825,1,0,0,3,1290,600,1974,0,7360 19th Ave NW,Seattle,WA 98117,USA,7.612111684,508892.1211,2,47.6830634,-122.3807083
839,839,2014/5/19 0:00,3,3.5,2320,3174,2,0,0,3,2060,260,1997,0,12418 NE 100th St,Kirkland,WA 98033,USA,6.90562848,525164.0771,2,47.6897301,-122.1750486
840,840,2014/5/19 0:00,4,1,1660,4690,1.5,0,0,3,1260,400,1945,2010,7353 16th Ave NW,Seattle,WA 98117,USA,6.370639436,549492.6558,2,47.6828761,-122.3781183
841,841,2014/5/19 0:00,4,2.25,2110,10698,2,0,0,4,2110,0,1979,0,4621 193rd Pl SE,Issaquah,WA 98027,USA,6.420250437,524576.1188,2,47.5613928,-122.0819941
842,842,2014/5/19 0:00,3,2.25,2030,9791,1,0,0,4,1500,530,1984,0,13322 SE 77th Ct,Newcastle,WA 98059,USA,6.781967207,510593.73,2,47.5339787,-122.1612053
843,843,2014/5/19 0:00,4,2.5,2500,4945,2,0,0,3,2500,0,2013,1923,34115 SE Ash St,Snoqualmie,WA 98065,USA,7.16155867,543198.0823,2,47.5191028,-121.8855942
844,844,2014/5/19 0:00,3,2.25,2030,7350,1,0,0,4,1190,840,1977,0,10510 160th Ave NE,Redmond,WA 98052,USA,7.581537143,573994.2354,2,47.6942374,-122.1260542
845,845,2014/5/19 0:00,5,1.75,3290,11900,1.5,0,0,3,3290,0,1973,2013,6305 150th Ave NE,Redmond,WA 98052,USA,7.224261119,560408.3652,2,47.6626293,-122.1409613
846,846,2014/5/19 0:00,4,2.5,2460,4200,2,0,0,3,2460,0,1998,2006,23911 SE 6th St,Redmond,WA 98074,USA,6.738553132,585193.3146,2,47.6030964,-122.0210775
847,847,2014/5/19 0:00,4,2.5,3430,64441,2,0,0,3,3430,0,2013,1923,19585-19799 204th Ave NE,Woodinville,WA 98077,USA,7.630056818,520239.7038,2,47.7693739,-122.0633584
848,848,2014/5/19 0:00,3,2,1610,5100,1.5,0,0,5,1610,0,1940,0,7341 20th Ave NE,Seattle,WA 98115,USA,7.494768218,660001.9325,2,47.6825106,-122.3069719
849,849,2014/5/19 0:00,4,3.25,5010,34460,2,0,0,3,5010,0,1988,2000,6265 160th Ave SE,Bellevue,WA 98006,USA,7.588737677,541803.2997,2,47.5469808,-122.1266844
850,850,2014/5/19 0:00,3,1.75,2010,4905,1,0,0,5,1230,780,1912,0,901 18th Ave,Seattle,WA 98122,USA,6.222329524,679543.4946,2,47.6104948,-122.3092208
851,851,2014/5/19 0:00,4,2.5,2660,10452,2,0,0,3,2660,0,1993,0,10805 177th Ct NE,Redmond,WA 98052,USA,7.353156285,713966.9243,3,47.6971997,-122.1041261
852,852,2014/5/19 0:00,5,2,3370,5000,1.5,0,0,4,2140,1230,1907,0,365 Crockett St,Seattle,WA 98109,USA,6.078752103,749484.9411,3,47.6372717,-122.3500498
853,853,2014/5/19 0:00,4,2.5,3480,59242,2,0,0,3,3480,0,1988,2000,17822 NE 154th St,Woodinville,WA 98072,USA,7.640672218,630920.2392,2,47.7389067,-122.1018718
854,854,2014/5/19 0:00,2,2.5,2380,9374,1,0,2,3,2380,0,2011,0,12449 240th Pl NE,Redmond,WA 98053,USA,7.061529466,797594.6406,3,47.709263,-122.01905
855,855,2014/5/19 0:00,4,3.5,2640,5900,2,0,2,3,2640,0,1937,1998,6728 40th Ave SW,Seattle,WA 98136,USA,7.145178238,829079.0908,3,47.5421197,-122.3828951
856,856,2014/5/19 0:00,5,3.25,4180,49222,2,0,0,4,2880,1300,1979,0,18524 SE 60th St,Issaquah,WA 98027,USA,6.039872636,816633.799,3,47.5488132,-122.0926141
857,857,2014/5/19 0:00,4,2.75,2730,3560,1.5,0,0,3,1550,1180,1921,2007,6211 Ravenna Ave NE,Seattle,WA 98115,USA,7.005920624,868101.1579,3,47.6737381,-122.3040837
858,858,2014/5/19 0:00,2,1.75,2430,23400,1,0,4,3,2430,0,1951,1994,18200-18298 13th Ave NW,Shoreline,WA 98177,USA,6.367821716,892574.566,3,47.7611668,-122.3716263
859,859,2014/5/19 0:00,4,2.5,3190,8684,1,0,3,5,1680,1510,1967,0,4625 Somerset Dr SE,Bellevue,WA 98006,USA,6.948650046,1180136.919,3,47.5620532,-122.1619703
860,860,2014/5/19 0:00,4,3.5,3410,10769,2,0,0,3,3410,0,2008,0,10635 SE 2nd St,Bellevue,WA 98004,USA,7.954573208,1373387.873,3,47.6081053,-122.1980761
861,861,2014/5/20 0:00,3,1.75,1140,9628,1,0,0,4,1140,0,1969,0,34403 30th Ave SW,Federal Way,WA 98023,USA,6.598656873,93511.47181,0,47.2932029,-122.3718838
862,862,2014/5/20 0:00,2,1,950,7692,1,0,0,3,950,0,1926,2003,12516 Military Rd S,Seattle,WA 98168,USA,6.077965595,159634.7525,0,47.4908715,-122.2982099
863,863,2014/5/20 0:00,1,1,820,1060,1,0,0,3,760,60,2007,0,6017-6199 31st Ave SW,Seattle,WA 98126,USA,6.29271357,190473.652,0,47.5479595,-122.3720573
864,864,2014/5/20 0:00,3,1,1050,5000,1,0,0,4,1050,0,1967,0,602 Tacoma Ave NE,Renton,WA 98056,USA,7.342313047,192437.791,0,47.49234,-122.1651118
865,865,2014/5/20 0:00,4,2,1700,6025,1,0,0,3,1700,0,1978,0,606 5th St SE,Auburn,WA 98002,USA,6.501226316,195580.1657,0,47.3029454,-122.2209336
866,866,2014/5/20 0:00,3,1.5,1650,9936,1,0,0,3,1090,560,1967,2011,425 S 305th St,Federal Way,WA 98003,USA,6.946207356,168542.8861,0,47.3285141,-122.328114
867,867,2014/5/20 0:00,2,1,1770,5522,1.5,0,0,4,960,810,1943,0,8040 S 118th St,Seattle,WA 98178,USA,7.508453123,237933.649,0,47.4974502,-122.2310177
868,868,2014/5/20 0:00,4,1.5,2500,6300,1,0,0,4,1500,1000,1961,2001,24911-24917 38th Ave S,Kent,WA 98032,USA,7.654240137,223558.7735,0,47.3781515,-122.2842455
869,869,2014/5/20 0:00,4,2,1960,7560,1,0,0,5,1160,800,1978,0,12206 SE 217th St,Kent,WA 98031,USA,7.418846482,202383.4475,0,47.408104,-122.1779682
870,870,2014/5/20 0:00,3,1,1320,8625,1,0,0,4,1320,0,1957,2001,2931 NE 5th Pl,Renton,WA 98056,USA,6.892260149,256149.8953,0,47.4902511,-122.1791305
871,871,2014/5/20 0:00,4,2.5,1990,6671,2,0,0,3,1990,0,1989,0,32819 17th Ave SW,Federal Way,WA 98023,USA,7.284911368,223117.6795,0,47.307824,-122.3579317
872,872,2014/5/20 0:00,3,1.75,1570,7775,2,0,0,3,1570,0,1982,0,9226 S 239th Pl,Kent,WA 98031,USA,6.554715126,250068.145,0,47.3875848,-122.2161699
873,873,2014/5/20 0:00,2,1,790,8424,1,0,0,4,790,0,1953,1983,556 N 167th St,Shoreline,WA 98133,USA,7.815091981,239759.4208,0,47.751145,-122.3520858
874,874,2014/5/20 0:00,4,2.5,1860,6687,1,0,0,4,1220,640,1983,0,22027 117th Ave SE,Kent,WA 98031,USA,7.981011792,217786.9206,0,47.4046008,-122.1856258
875,875,2014/5/20 0:00,2,1,870,5340,1.5,0,0,2,870,0,1906,0,2019 24th Ave S,Seattle,WA 98144,USA,6.067441605,253631.981,0,47.5849547,-122.3019473
876,876,2014/5/20 0:00,3,2.5,2090,4700,2,0,0,3,2090,0,2002,0,17814 SE 257th St,Covington,WA 98042,USA,6.257616551,286145.6944,0,47.37237,-122.103909
877,877,2014/5/20 0:00,3,1.75,1560,9788,1,0,0,3,1560,0,1964,2000,12816 84th Ave S,Seattle,WA 98178,USA,6.543571778,278029.2636,0,47.4876601,-122.2261298
878,878,2014/5/20 0:00,3,1,910,8000,1,0,0,4,740,170,1950,1983,20013 15th Ave NW,Shoreline,WA 98177,USA,6.479285336,263525.1734,0,47.7745188,-122.3779374
879,879,2014/5/20 0:00,6,5.25,2860,5682,2,0,0,3,2860,0,1978,0,606 5th St SE,Auburn,WA 98002,USA,6.299830556,299044.6501,0,47.3029454,-122.2209336
880,880,2014/5/20 0:00,3,1,2120,7735,1,0,0,4,1060,1060,1967,0,12840 163rd Ave SE,Renton,WA 98059,USA,7.302841306,296908.7465,0,47.4868758,-122.1231569
881,881,2014/5/20 0:00,3,1,1090,9900,1,0,0,4,1090,0,1955,2009,13424 NE 80th St,Redmond,WA 98052,USA,7.512616968,233593.3743,0,47.6755816,-122.1602368
882,882,2014/5/20 0:00,2,2.5,1590,2656,2,0,0,3,1220,370,2009,0,5937 Delridge Way SW,Seattle,WA 98106,USA,6.193858055,288721.462,0,47.5488107,-122.3636239
883,883,2014/5/20 0:00,3,1,1092,7500,1.5,0,0,3,1092,0,1918,0,7757 15th Ave SW,Seattle,WA 98106,USA,7.861206011,272307.4773,0,47.5320222,-122.3542085
884,884,2014/5/20 0:00,3,2.25,1400,31626,1,0,0,2,1140,260,1987,0,20515 SE 333rd Pl,Auburn,WA 98092,USA,7.675670703,203345.851,0,47.3030642,-122.0692199
885,885,2014/5/20 0:00,2,1,790,6969,1,0,0,3,790,0,1955,1984,10830 132nd Ave NE,Redmond,WA 98052,USA,7.863062118,266469.3485,0,47.6977768,-122.1642646
886,886,2014/5/20 0:00,3,1.75,1280,10716,1,0,0,4,1280,0,1969,0,14201-14211 146th Pl SE,Renton,WA 98059,USA,7.634310233,259599.7428,0,47.4756742,-122.1448558
887,887,2014/5/20 0:00,3,1.75,1480,7225,1,0,0,4,1480,0,1965,0,2525 NE 24th St,Renton,WA 98056,USA,7.799849096,312072.9619,1,47.512993,-122.1848575
888,888,2014/5/20 0:00,4,2.25,1870,9680,1,0,0,4,1170,700,1959,0,12813 81st Ave NE,Kirkland,WA 98034,USA,6.367444236,298275.3235,0,47.715708,-122.2338193
889,889,2014/5/20 0:00,6,3,1880,7200,1,0,0,4,1880,0,1966,0,1178 Camas Ave NE,Renton,WA 98056,USA,6.160540436,300261.9588,1,47.5028509,-122.1878223
890,890,2014/5/20 0:00,4,2.5,1600,6765,1,0,0,3,830,770,1947,2011,6048 26th Ave SW,Seattle,WA 98106,USA,7.778720748,305617.5271,1,47.5468889,-122.3653285
891,891,2014/5/20 0:00,3,2.5,2170,4905,2,0,0,3,2170,0,2004,2003,22639 SE 280th Pl,Maple Valley,WA 98038,USA,7.738262028,305316.19,1,47.3502777,-122.0391308
892,892,2014/5/20 0:00,4,2.5,2303,3680,2,0,0,3,2303,0,2013,1923,38068 41st Pl S,Auburn,WA 98001,USA,7.231689935,319495.5425,1,47.2599233,-122.2825679
893,893,2014/5/20 0:00,3,1,1180,43124,1,0,0,4,1180,0,1959,0,8442-8514 WA-900,Issaquah,WA 98027,USA,6.032426396,102249.5953,0,47.5257629,-122.0648629
894,894,2014/5/20 0:00,2,1,860,8308,1,0,0,4,860,0,1948,0,3522 SW 107th St,Seattle,WA 98146,USA,6.445719928,299751.468,0,47.5074977,-122.3770245
895,895,2014/5/20 0:00,3,1,1060,10050,1,0,0,4,1060,0,1967,0,8136 NE 147th Pl,Kenmore,WA 98028,USA,7.980525375,297970.2758,0,47.7354847,-122.2311897
896,896,2014/5/20 0:00,3,1.5,1240,11200,1,0,0,4,1240,0,1954,1979,15154 SE Newport Way,Bellevue,WA 98006,USA,7.576940881,316969.0132,1,47.5715431,-122.137929
897,897,2014/5/20 0:00,5,3.5,2800,5120,2.5,0,0,3,2800,0,1903,2005,352 17th Ave,Seattle,WA 98122,USA,7.054065549,319513.5395,1,47.6058604,-122.309913
898,898,2014/5/20 0:00,4,2.25,2220,6953,2,0,0,4,2220,0,1999,0,22507 SE 279th St,Maple Valley,WA 98038,USA,7.429972154,307655.1561,1,47.3509195,-122.0408892
899,899,2014/5/20 0:00,4,1.75,1590,10523,2,0,0,4,1590,0,1922,0,14556 Stone Ave N,Shoreline,WA 98133,USA,7.244903594,370977.8723,1,47.7357604,-122.3420399
900,900,2014/5/20 0:00,2,1,1150,4000,1,0,0,3,1150,0,1947,2012,2825 W Elmore St,Seattle,WA 98199,USA,7.753630526,352649.0609,1,47.6575257,-122.3939598
901,901,2014/5/20 0:00,4,3,2800,9764,2,0,0,3,2800,0,2002,0,24729 SE 276th Pl,Maple Valley,WA 98038,USA,7.013030323,349981.8852,1,47.3542199,-122.0119617
902,902,2014/5/20 0:00,3,1.75,1690,1468,2,0,0,3,1380,310,2008,0,4355 Jill Pl S,Seattle,WA 98108,USA,7.458410985,372694.847,1,47.563038,-122.2970305
903,903,2014/5/20 0:00,3,2.5,1700,4000,2,0,0,3,1700,0,2003,0,35131 SE Ridge St,Snoqualmie,WA 98065,USA,7.944348631,375868.7253,1,47.5327054,-121.8711122
904,904,2014/5/20 0:00,3,1.5,1490,9630,1,0,0,4,1490,0,1959,0,6428 NE 184th St,Kenmore,WA 98028,USA,6.193050777,341315.2021,1,47.7623053,-122.2558946
905,905,2014/5/20 0:00,2,2.25,1230,1280,2,0,0,3,960,270,2012,1912,801-921 Martin Luther King Jr Way S,Seattle,WA 98144,USA,6.37759613,382889.5817,1,47.5955272,-122.2975638
906,906,2014/5/20 0:00,4,1,1320,4440,1.5,0,0,3,1320,0,1929,0,1505 29th Ave,Seattle,WA 98122,USA,7.144452469,383542.4675,1,47.6143658,-122.2951242
907,907,2014/5/20 0:00,4,2.25,1770,33132,1,0,0,4,1190,580,1965,0,14223 SE 179th Pl,Renton,WA 98058,USA,7.199969565,307615.2076,1,47.4410291,-122.1510152
908,908,2014/5/20 0:00,3,1.5,1080,2940,1.5,0,0,4,1080,0,1920,0,7505 Ravenna Ave NE,Seattle,WA 98115,USA,7.83562632,382807.282,1,47.6832444,-122.3042618
909,909,2014/5/20 0:00,2,1,1730,6375,2,0,0,4,1730,0,1945,0,7358 28th Ave SW,Seattle,WA 98126,USA,7.739465258,353224.5471,1,47.5356866,-122.3681796
910,910,2014/5/20 0:00,5,2.5,2430,4781,2,0,0,3,2430,0,2001,0,16819 SE 171st Pl,Renton,WA 98058,USA,6.563895879,381784.9952,1,47.4486013,-122.1170125
911,911,2014/5/20 0:00,3,2.5,1800,3168,2,0,0,3,1800,0,2014,0,7416 Better Way Loop SE,Snoqualmie,WA 98065,USA,6.929527222,401048.1357,1,47.5342008,-121.8412574
912,912,2014/5/20 0:00,3,2.25,1970,2377,2,0,0,3,1680,290,2008,0,4351 Jill Pl S,Seattle,WA 98108,USA,7.135189993,407460.8732,1,47.5630032,-122.2971498
913,913,2014/5/20 0:00,4,1.75,1940,6909,1,0,0,4,970,970,1941,1998,11207 Evanston Ave N,Seattle,WA 98133,USA,7.587321477,379388.3982,1,47.7108345,-122.3518256
914,914,2014/5/20 0:00,4,2.5,2800,8494,2,0,0,3,2800,0,2004,2003,24957 SE 279th St,Maple Valley,WA 98038,USA,6.469930949,393320.4317,1,47.3519987,-122.0090653
915,915,2014/5/20 0:00,3,1.75,1200,4500,1,0,0,5,1200,0,1906,0,5206 13th Ave S,Seattle,WA 98108,USA,6.326316286,425683.4632,1,47.5553283,-122.3157811
916,916,2014/5/20 0:00,3,2,2010,251341,2,0,0,3,1510,500,2003,0,16103 Kelly Rd NE,Duvall,WA 98019,USA,7.858828441,303024.9631,1,47.741608,-121.90999
917,917,2014/5/20 0:00,3,1.5,1270,1443,3,0,0,3,1270,0,2007,0,9608 Roosevelt Way NE,Seattle,WA 98115,USA,7.932405669,432208.5525,1,47.6989066,-122.3171234
918,918,2014/5/20 0:00,2,1.75,1300,4000,2,0,0,3,1300,0,1948,1994,5501 37th Ave NE,Seattle,WA 98105,USA,7.168044513,436243.0446,1,47.6686834,-122.2882348
919,919,2014/5/20 0:00,3,1.5,2060,44866,1,0,0,3,2060,0,1953,0,21533 NE Woodinville Duvall Rd,Woodinville,WA 98077,USA,6.727734571,322838.0988,1,47.7502474,-122.0505888
920,920,2014/5/20 0:00,4,1,1210,3760,1.5,0,0,3,1210,0,1900,2005,1106 N 80th St,Seattle,WA 98103,USA,6.638467059,446591.1898,1,47.6871717,-122.3440237
921,921,2014/5/20 0:00,1,2.25,2140,10350,1,0,0,3,1470,670,1976,0,14634 128th Ave NE,Woodinville,WA 98072,USA,6.243664938,423371.5581,1,47.7350606,-122.1698936
922,922,2014/5/20 0:00,3,2.25,1270,1213,2,0,0,3,1040,230,2005,0,1427 NW 62nd St,Seattle,WA 98107,USA,7.125326355,458985.063,1,47.6735808,-122.374913
923,923,2014/5/20 0:00,4,1.75,1650,7775,1,0,0,4,1150,500,1950,1983,11726 Phinney Ave N,Seattle,WA 98133,USA,7.880876727,471559.4553,1,47.7150005,-122.3537107
924,924,2014/5/20 0:00,4,2.75,2050,3960,1,0,0,4,1180,870,1986,0,2612 49th Ave SW,Seattle,WA 98116,USA,6.71732297,474450.5602,1,47.580799,-122.39384
925,925,2014/5/20 0:00,2,1.75,1480,5120,1,0,0,4,840,640,1951,1999,4844 47th Ave SW,Seattle,WA 98116,USA,7.666459854,472203.9404,1,47.5580441,-122.3919077
926,926,2014/5/20 0:00,5,3.5,4460,2975,3,0,2,3,3280,1180,2013,1923,1400 10th Ave W,Seattle,WA 98119,USA,6.724530793,471433.9023,1,47.6312679,-122.3699247
927,927,2014/5/20 0:00,3,1,1910,8190,1,0,0,4,1010,900,1946,1989,9237 7th Ave NW,Seattle,WA 98117,USA,7.022158335,433950.6334,1,47.6970433,-122.3649679
928,928,2014/5/20 0:00,4,1.75,2090,4300,1.5,0,0,4,1250,840,1925,1968,5011 SW Dawson St,Seattle,WA 98136,USA,6.019230173,481862.1233,1,47.5555024,-122.3969729
929,929,2014/5/20 0:00,5,3.5,3200,43560,2,0,0,3,3200,0,1989,0,18460 SE 143rd St,Renton,WA 98059,USA,6.717604443,476071.7072,1,47.4748284,-122.0928205
930,930,2014/5/20 0:00,3,2,2020,8118,1,0,0,3,1020,1000,1963,2008,16630 SE 26th St,Bellevue,WA 98008,USA,7.911380912,486210.5788,1,47.5865528,-122.11797
931,931,2014/5/20 0:00,4,2.5,2670,8765,2,0,0,3,2670,0,2006,0,5407 NE 3rd Pl,Renton,WA 98059,USA,7.256320918,499073.1705,1,47.487555,-122.1464742
932,932,2014/5/20 0:00,4,2,1820,9350,1,0,0,4,1820,0,1967,0,2019 182nd Ave NE,Redmond,WA 98052,USA,7.380660753,513297.3192,2,47.6282712,-122.0986357
933,933,2014/5/20 0:00,4,3.5,2680,10000,2,0,0,3,2040,640,1942,2014,13342 30th Ave NE,Seattle,WA 98125,USA,7.349644421,448574.3613,1,47.7259641,-122.2960434
934,934,2014/5/20 0:00,3,1.5,1540,4773,2,0,0,3,1540,0,1941,2009,4017 36th Ave SW,Seattle,WA 98126,USA,6.566833489,510817.044,2,47.5678565,-122.3778026
935,935,2014/5/20 0:00,3,2.5,2830,5802,2,0,0,3,2830,0,2001,0,7928 NE 182nd Pl,Kenmore,WA 98028,USA,7.33763017,527391.1165,2,47.7604452,-122.2340745
936,936,2014/5/20 0:00,5,2.25,2890,12478,2,0,0,3,2890,0,1977,2004,2116 Sahalee Dr E,Sammamish,WA 98074,USA,6.784546219,568718.9282,2,47.6295554,-122.0520507
937,937,2014/5/20 0:00,3,2.5,2660,4975,2,0,0,3,2660,0,2014,0,4810 S Raymond St,Seattle,WA 98118,USA,7.274866823,568930.927,2,47.5486336,-122.2719938
938,938,2014/5/20 0:00,4,2.75,2820,13193,1,0,0,3,1860,960,1965,1993,4941-4949 125th Ave SE,Bellevue,WA 98006,USA,7.847245236,578837.4407,2,47.5579775,-122.1743148
939,939,2014/5/20 0:00,3,2.5,1700,4105,2,0,0,3,1700,0,1992,0,3113 E Cherry St,Seattle,WA 98122,USA,6.455396699,611787.1954,2,47.6077551,-122.291937
940,940,2014/5/20 0:00,3,2.5,2480,9041,2,0,0,3,2480,0,2004,2003,8719 228th Way NE,Redmond,WA 98053,USA,6.367377715,604118.6436,2,47.6797492,-122.0349173
941,941,2014/5/20 0:00,4,2.5,3550,8048,2,0,0,3,3550,0,2007,0,6519 Sword Fern Ave SE,Snoqualmie,WA 98065,USA,7.838822958,576746.7682,2,47.542239,-121.8882312
942,942,2014/5/20 0:00,4,2.5,2150,12028,2,0,0,4,2150,0,1982,2011,13615 179th Ave NE,Redmond,WA 98052,USA,7.577408502,638357.3173,2,47.7222772,-122.1013466
943,943,2014/5/20 0:00,4,3,2690,28300,1,0,0,3,2690,0,1954,1999,17428 7th Pl SW,Normandy Park,WA 98166,USA,7.653526908,646206.6388,2,47.4458503,-122.343268
944,944,2014/5/20 0:00,3,2.25,1990,10260,2,0,0,4,1990,0,1987,0,16822 NE 87th St,Redmond,WA 98052,USA,6.462800434,661092.3447,2,47.6800411,-122.1151792
945,945,2014/5/20 0:00,4,2.5,2650,7945,2,0,0,3,2650,0,2006,0,11332 30th Ave NE,Seattle,WA 98125,USA,6.031594007,655414.7196,2,47.7112391,-122.2959318
946,946,2014/5/20 0:00,4,2.5,3230,7331,2,0,0,3,3230,0,2004,2003,2913 278th Ave SE,Sammamish,WA 98075,USA,6.98072043,687283.248,2,47.5822937,-121.9699475
